City ID,city,Max Temp,Lat,Lng,Humidity,Cloudiness,Wind Speed,country,Date
251,saint-philippe,21.77,-21.3585,55.7679,84,100,7.88,RE,1655104788
252,cape town,15.06,-33.9258,18.4232,92,75,5.66,ZA,1655104490
253,chuy,7.28,-33.6971,-53.4616,95,17,1.86,UY,1655104789
254,lebu,8.49,-37.6167,-73.65,88,39,4.84,CL,1655104683
255,busselton,16.15,-33.65,115.3333,69,85,7.05,AU,1655104790
256,rikitea,22.88,-23.1203,-134.9692,66,42,5.43,PF,1655104791
257,hermanus,16.56,-34.4187,19.2345,79,100,5.94,ZA,1655104792
258,hobart,8.92,-42.8794,147.3294,76,20,2.57,AU,1655104792
259,cidreira,9.87,-30.1811,-50.2056,75,98,6.21,BR,1655104793
260,hithadhoo,28.88,-0.6,73.0833,71,19,3.53,MV,1655104795
261,bredasdorp,14.76,-34.5322,20.0403,72,100,1.62,ZA,1655104796
262,punta arenas,6.06,-53.15,-70.9167,93,75,1.03,CL,1655104797
263,atuona,25.49,-9.8,-139.0333,66,92,8.79,PF,1655104633
264,taltal,13.78,-25.4,-70.4833,75,35,1.0,CL,1655104798
265,port augusta,15.95,-32.5,137.7667,47,0,4.88,AU,1655104760
266,aripuana,20.88,-9.1667,-60.6333,82,86,1.31,BR,1655104800
267,linhares,20.92,-19.3911,-40.0722,84,100,4.2,BR,1655104802
268,mataura,7.49,-46.1927,168.8643,88,75,4.67,NZ,1655104803
269,mar del plata,7.83,-38.0023,-57.5575,73,0,2.68,AR,1655104803
270,hualmay,16.3,-11.0964,-77.6139,86,46,4.48,PE,1655104805
271,ushuaia,1.81,-54.8,-68.3,100,40,1.03,AR,1655104669
272,new norfolk,8.73,-42.7826,147.0587,82,30,0.45,AU,1655104807
273,esperance,16.91,-33.8667,121.9,78,100,15.58,AU,1655104807
274,bluff,7.67,-46.6,168.3333,66,44,11.95,NZ,1655104808
275,pangkalanbuun,25.43,-2.6833,111.6167,95,100,1.2,ID,1655104731
276,avarua,24.03,-21.2078,-159.775,73,20,2.57,CK,1655104811
277,saint-leu,21.84,-21.15,55.2833,73,31,3.09,RE,1655104812
278,tautira,25.92,-17.7333,-149.15,69,34,8.47,PF,1655104813
279,vaini,25.09,-21.2,-175.2,94,75,2.06,TO,1655104813
280,luanda,21.14,-8.8368,13.2343,80,87,2.19,AO,1655104543
281,port elizabeth,17.95,-33.918,25.5701,67,0,1.54,ZA,1655104815
282,quatre cocos,24.49,-20.2078,57.7625,69,88,8.94,MU,1655104816
283,santiago del estero,9.5,-27.7951,-64.2615,49,0,4.5,AR,1655104817
284,rawson,12.23,-43.3002,-65.1023,28,100,4.95,AR,1655104818
285,camacupa,14.55,-12.0167,17.4833,48,50,1.56,AO,1655104682
286,bengkulu,28.87,-3.8004,102.2655,64,100,2.3,ID,1655104819
287,vao,21.89,-22.6667,167.4833,73,100,4.91,NC,1655104820
288,padang,31.03,-0.9492,100.3543,64,98,2.41,ID,1655104821
289,maragogi,22.35,-9.0122,-35.2225,92,30,1.91,BR,1655104822
290,tuatapere,7.01,-46.1333,167.6833,77,89,6.94,NZ,1655104823
291,castro,2.5,-24.7911,-50.0119,75,0,1.12,BR,1655104823
292,cap malheureux,24.7,-19.9842,57.6142,68,71,4.02,MU,1655104824
293,port alfred,23.94,-33.5906,26.891,36,100,6.95,ZA,1655104825
294,arraial do cabo,19.49,-22.9661,-42.0278,64,100,11.47,BR,1655104826
295,saldanha,13.03,-33.0117,17.9442,92,100,8.54,ZA,1655104827
296,maceio,22.69,-9.6658,-35.7353,88,0,0.51,BR,1655104828
297,mayor pablo lagerenza,6.59,-19.9309,-60.7718,39,0,0.95,PY,1655104829
298,lucapa,21.98,-8.4192,20.7447,40,0,2.66,AO,1655104830
299,valdivia,8.05,-39.8142,-73.2459,93,100,1.02,CL,1655104635
300,flinders,12.99,-34.5833,150.8552,66,4,1.24,AU,1655104832
301,nazca,16.48,-14.8333,-74.95,68,0,1.38,PE,1655104834
302,kaitangata,6.93,-46.2817,169.8464,80,98,7.09,NZ,1655104835
303,wanaka,3.95,-44.7,169.15,86,70,0.89,NZ,1655104835
304,mercedes,6.03,-34.6515,-59.4307,76,30,3.39,AR,1655104837
305,san rafael,9.04,-34.6177,-68.3301,45,100,3.45,AR,1655104838
306,santarem,23.07,-2.4431,-54.7083,100,40,1.54,BR,1655104840
307,waipawa,8.72,-41.4122,175.5153,74,5,8.01,NZ,1655104841
308,te anau,1.88,-45.4167,167.7167,91,99,0.74,NZ,1655104841
309,carnarvon,21.68,-24.8667,113.6333,52,0,5.47,AU,1655104842
310,porto nacional,22.0,-10.7081,-48.4172,63,12,0.46,BR,1655104843
311,ancud,10.13,-41.8697,-73.8203,92,100,4.54,CL,1655104844
312,bondowoso,27.56,-7.9135,113.8214,80,94,1.56,ID,1655104845
313,kitui,19.89,-1.367,38.0106,71,100,3.1,KE,1655104846
314,port lincoln,15.2,-34.7333,135.8667,59,63,5.43,AU,1655104771
315,itupiranga,22.18,-5.1347,-49.3267,97,13,1.02,BR,1655104660
316,beloha,21.76,-25.1667,45.05,43,0,4.77,MG,1655104849
317,grand gaube,24.65,-20.0064,57.6608,68,62,4.02,MU,1655104850
318,oranjemund,16.21,-28.55,16.4333,53,100,4.81,NA,1655104851
319,east london,24.52,-33.0153,27.9116,29,0,8.75,ZA,1655104852
320,alice springs,20.75,-23.7,133.8833,32,0,3.09,AU,1655104803
321,richards bay,17.31,-28.783,32.0377,44,7,3.77,ZA,1655104854
322,novo aripuana,21.79,-5.1206,-60.3797,98,100,0.69,BR,1655104854
323,bambous virieux,24.56,-20.3428,57.7575,69,75,8.23,MU,1655104856
324,sola,27.16,-13.8833,167.55,74,11,5.9,VU,1655104857
325,maningrida,29.9,-12.0667,134.2667,43,10,3.19,AU,1655104858
326,dunedin,7.11,-45.8742,170.5036,66,7,11.62,NZ,1655104859
327,lobito,23.97,-12.3481,13.5456,43,0,1.78,AO,1655104860
328,george,13.75,-33.963,22.4617,58,0,1.54,ZA,1655104861
329,tena,18.1,-0.9833,-77.8167,97,100,0.62,EC,1655104808
330,villazon,-1.92,-22.0866,-65.5942,16,0,0.92,BO,1655104862
331,caravelas,20.44,-17.7125,-39.2481,94,100,1.65,BR,1655104863
332,ramotswa,8.79,-24.8716,25.8699,50,0,1.59,BW,1655104864
333,khorixas,17.61,-20.3667,14.9667,41,0,3.59,NA,1655104866
334,namibe,21.13,-15.1961,12.1522,54,0,3.85,AO,1655104866
335,comodoro rivadavia,12.92,-45.8667,-67.5,38,0,7.72,AR,1655104717
336,luderitz,15.55,-26.6481,15.1594,62,100,4.69,NA,1655104868
337,kindu,27.59,-2.95,25.95,57,84,0.74,CD,1655104869
338,alta floresta,18.68,-9.8756,-56.0861,81,83,1.65,BR,1655104870
339,saint-paul,22.42,-21.0096,55.2707,72,49,1.31,RE,1655104871
340,japura,33.94,-0.3167,102.35,48,63,0.51,ID,1655104875
341,pitimbu,22.33,-7.4706,-34.8086,85,7,2.6,BR,1655104876
342,fonte boa,19.18,-2.4959,-66.2662,99,90,1.05,BR,1655104878
343,benguela,23.69,-12.5763,13.4055,43,0,1.94,AO,1655104878
344,kununurra,28.99,-15.7667,128.7333,14,2,4.12,AU,1655104879
345,geraldton,19.23,-28.7667,114.6,59,100,5.14,AU,1655104758
346,faanui,26.38,-16.4833,-151.75,71,96,9.24,PF,1655104881
347,jatibarang,29.43,-6.4747,108.3153,68,100,2.27,ID,1655104883
348,takaka,10.87,-40.85,172.8,83,5,3.74,NZ,1655104884
349,jutai,20.9,-5.1833,-68.9,85,100,1.06,BR,1655104885
350,amahai,28.56,-3.3333,128.9167,73,29,2.28,ID,1655104886
351,los andes,12.74,-32.8337,-70.5983,28,88,1.01,CL,1655104887
352,pangai,26.21,-19.8,-174.35,84,10,6.3,TO,1655104887
353,presidencia roque saenz pena,5.48,-26.7852,-60.4388,70,0,2.43,AR,1655104617
354,lodja,24.59,-3.4833,23.4333,59,100,0.15,CD,1655104889
355,pisco,16.03,-13.7,-76.2167,88,100,1.54,PE,1655104890
356,varzea da palma,18.3,-17.5981,-44.7308,63,98,2.13,BR,1655104890
357,batemans bay,12.28,-35.7167,150.1833,65,2,1.91,AU,1655104891
358,mahalapye,15.29,-23.1041,26.8142,40,0,2.37,BW,1655104892
359,ovalle,11.72,-30.5983,-71.2003,78,88,0.59,CL,1655104665
360,coihaique,2.34,-45.5752,-72.0662,93,75,1.03,CL,1655104682
361,coruripe,22.57,-10.1256,-36.1756,91,4,2.52,BR,1655104894
362,auki,26.36,-8.7676,160.7034,83,14,1.86,SB,1655104895
363,pouebo,23.97,-20.4,164.5667,86,100,3.45,NC,1655104897
364,tarata,6.49,-17.6167,-66.0167,68,0,0.59,BO,1655104898
365,kruisfontein,18.21,-34.0033,24.7314,51,100,0.64,ZA,1655104899
366,saint-joseph,21.21,-21.3667,55.6167,81,74,7.76,RE,1655104900
367,mount gambier,11.75,-37.8333,140.7667,62,100,1.24,AU,1655104901
368,general pico,8.24,-35.6566,-63.7568,60,98,4.37,AR,1655104665
369,namatanai,28.02,-3.6667,152.4333,72,44,3.35,PG,1655104902
370,sao joao da barra,19.0,-21.6403,-41.0511,64,100,8.29,BR,1655104904
371,trairi,21.99,-3.2778,-39.2689,94,35,2.58,BR,1655104897
372,poya,22.56,-21.35,165.15,87,100,3.9,NC,1655104906
373,antalaha,25.67,-14.9003,50.2788,63,36,4.65,MG,1655104908
374,coquimbo,9.85,-29.9533,-71.3436,93,100,1.03,CL,1655104910
375,tual,27.5,-5.6667,132.75,81,100,9.75,ID,1655104911
376,huancayo,5.5,-12.0667,-75.2333,93,100,0.59,PE,1655104913
377,loubomo,22.44,-4.1997,12.6739,79,20,0.82,CG,1655104913
378,rio gallegos,1.03,-51.6226,-69.2181,93,20,2.57,AR,1655104616
379,ahipara,13.81,-35.1667,173.1667,71,31,10.14,NZ,1655104916
380,lastoursville,21.47,-0.8143,12.7287,100,100,1.19,GA,1655104917
381,opuwo,17.41,-18.0607,13.84,39,0,1.84,NA,1655104918
382,tambopata,11.71,-12.7333,-69.1833,82,0,0.96,PE,1655104920
383,vila velha,20.97,-20.3297,-40.2925,86,100,7.72,BR,1655104643
384,zarate,7.13,-34.0981,-59.0286,78,7,2.24,AR,1655104921
385,lekoni,23.96,-1.5843,14.2591,73,100,4.15,GA,1655104922
386,buala,27.29,-8.145,159.5921,78,31,3.35,SB,1655104922
387,vallenar,12.24,-28.5708,-70.7581,62,15,0.65,CL,1655104635
388,alofi,22.94,-19.0595,-169.9187,94,40,2.57,NU,1655104924
389,humaita,20.45,-7.5061,-63.0208,87,60,1.27,BR,1655104925
390,burnie,9.4,-41.0667,145.9167,67,45,4.3,AU,1655104926
391,sao jose da coroa grande,22.87,-8.8978,-35.1478,88,23,1.55,BR,1655104927
392,port shepstone,18.72,-30.7414,30.455,42,0,2.78,ZA,1655104927
393,mvuma,14.44,-19.2792,30.5283,56,0,1.48,ZW,1655104928
394,pareora,6.77,-44.4871,171.2132,61,39,7.13,NZ,1655104930
395,mgandu,20.04,-5.95,34.1333,54,100,4.73,TZ,1655104934
396,port hedland,29.03,-20.3167,118.5667,28,0,4.12,AU,1655104935
397,isangel,25.73,-19.55,169.2667,85,43,0.7,VU,1655104936
398,kroya,28.51,-7.6331,109.2461,72,100,2.8,ID,1655104940
399,aiquile,5.79,-18.2041,-65.1807,65,0,1.25,BO,1655104941
400,forbes,11.62,-33.3833,148.0167,72,14,1.45,AU,1655104942
401,souillac,24.21,-20.5167,57.5167,69,75,8.23,MU,1655104943
402,vilhena,12.89,-12.7406,-60.1458,81,49,1.57,BR,1655104944
403,mbuji-mayi,27.46,-6.15,23.6,42,91,1.84,CD,1655104946
404,broken hill,12.42,-31.95,141.4333,53,0,0.87,AU,1655104780
405,mahebourg,24.58,-20.4081,57.7,69,75,8.23,MU,1655104948
406,montes altos,20.8,-5.8333,-47.0667,96,1,0.9,BR,1655104948
407,katobu,27.02,-4.9408,122.5276,78,100,0.26,ID,1655104950
408,mackay,15.38,-21.15,149.2,55,0,5.53,AU,1655104754
409,porto belo,10.65,-27.1578,-48.5531,73,0,3.19,BR,1655104952
410,tiarei,24.01,-17.5333,-149.3333,68,15,9.25,PF,1655104955
411,belmonte,22.03,-15.8631,-38.8828,82,20,1.44,BR,1655104956
412,moree,11.69,-29.4667,149.85,60,0,2.96,AU,1655104957
413,koster,11.02,-25.863,26.8976,44,0,2.11,ZA,1655104959
414,boquira,20.95,-12.8231,-42.7306,62,100,0.51,BR,1655104961
415,yeppoon,20.88,-23.1333,150.7333,56,0,1.88,AU,1655104962
416,buseresere,21.47,-3.0236,31.8747,60,97,3.89,TZ,1655104962
417,tucuma,23.33,-0.1833,-50.05,92,1,1.3,BR,1655104964
418,nchelenge,18.87,-9.3451,28.734,57,20,3.06,ZM,1655104965
419,guarapari,19.94,-20.6667,-40.4975,82,100,5.61,BR,1655104798
420,henties bay,17.12,-22.116,14.2845,69,0,1.61,NA,1655104967
421,kirakira,26.97,-10.4544,161.9205,81,20,3.66,SB,1655104969
422,mocuba,20.44,-16.8392,36.9856,85,16,1.37,MZ,1655104970
423,manokwari,28.28,-0.8667,134.0833,74,93,5.38,ID,1655104970
424,swan hill,12.81,-35.3378,143.5544,56,94,1.42,AU,1655104972
425,labuhan,29.63,-6.8844,112.2051,69,100,3.6,ID,1655104973
426,phalaborwa,19.6,-23.943,31.1411,31,0,2.64,ZA,1655104975
427,ngunguru,13.55,-35.6167,174.5,66,4,8.98,NZ,1655104976
428,middelburg,10.75,-25.7751,29.4648,33,0,0.59,ZA,1655104977
429,antofagasta,12.6,-23.65,-70.4,76,20,2.52,CL,1655104739
430,buin,12.25,-33.7333,-70.75,59,14,0.52,CL,1655104978
431,bulawayo,14.86,-20.15,28.5833,39,0,1.75,ZW,1655104982
432,liwale,24.03,-9.7667,37.9333,49,19,3.0,TZ,1655104983
433,kiama,14.44,-34.6833,150.8667,69,4,1.46,AU,1655104985
434,kendari,26.43,-3.945,122.4989,82,100,1.53,ID,1655104967
435,kabompo,16.63,-13.5927,24.2008,51,0,3.74,ZM,1655104988
436,inhambane,21.99,-23.865,35.3833,83,40,1.54,MZ,1655104989
437,ballina,15.56,-28.8667,153.5667,87,83,2.94,AU,1655104991
438,kerema,27.79,-7.9631,145.7785,83,100,2.31,PG,1655104991
439,barroquinha,20.81,-3.0189,-41.1361,97,32,1.67,BR,1655104992
440,nampula,20.97,-15.1165,39.2666,78,75,5.14,MZ,1655104815
441,lorengau,28.44,-2.0226,147.2712,72,57,5.25,PG,1655104995
442,mareeba,20.82,-17.0,145.4333,79,6,2.85,AU,1655104997
443,inongo,22.33,-1.95,18.2667,69,100,1.08,CD,1655105000
444,muleba,22.02,-1.8397,31.6544,63,9,4.75,TZ,1655105000
445,kupang,28.33,-10.1667,123.5833,59,9,4.49,ID,1655105001
446,yulara,20.1,-25.2406,130.9889,25,0,1.52,AU,1655104889
447,samarai,28.46,-10.6167,150.6667,73,89,5.2,PG,1655105004
448,huambo,15.89,-12.7761,15.7392,63,0,0.0,AO,1655105006
449,arawa,27.15,-6.2132,155.5367,78,92,1.73,PG,1655105008
450,cairns,23.39,-16.9167,145.7667,69,7,5.14,AU,1655105009
451,lluta,6.4,-16.0147,-72.0142,27,4,1.02,PE,1655105010
452,majene,26.96,-3.5403,118.9707,82,95,6.09,ID,1655105011
453,port moresby,27.68,-9.4431,147.1797,83,40,5.14,PG,1655105012
454,rumphi,20.1,-11.0186,33.8575,52,0,1.75,MW,1655105014
455,biak,27.79,-0.9131,122.8766,72,100,3.23,ID,1655105015
456,atambua,27.46,-9.1061,124.8925,57,12,0.75,ID,1655105016
457,ampanihy,22.06,-24.7,44.75,42,0,2.44,MG,1655105017
458,bambanglipuro,28.0,-7.95,110.2833,74,94,2.23,ID,1655105018
459,kimbe,27.74,-5.5502,150.1429,80,35,0.8,PG,1655105020
460,daru,26.35,-9.0763,143.2092,89,55,7.04,PG,1655105021
461,menongue,15.16,-14.6585,17.691,51,8,2.99,AO,1655105022
462,sambava,25.1,-14.2667,50.1667,63,4,5.68,MG,1655105025
463,palmas,21.93,-10.2128,-48.3603,88,20,2.06,BR,1655104980
464,formosa,4.99,-26.1775,-58.1781,87,0,1.03,AR,1655105027
465,vitorino freire,21.21,-4.0667,-45.1667,98,6,1.23,BR,1655105027
466,necochea,8.23,-38.5473,-58.7368,60,96,4.46,AR,1655105028
467,itaocara,17.73,-21.6692,-42.0761,88,100,0.46,BR,1655105029
468,hokitika,8.58,-42.7167,170.9667,79,82,2.04,NZ,1655105030
469,piacabucu,22.08,-10.4056,-36.4344,90,11,1.71,BR,1655105031
470,rio grande,6.08,-32.035,-52.0986,94,57,4.41,BR,1655105032
471,teresina,23.84,-5.0892,-42.8019,94,0,0.0,BR,1655105033
472,rocha,5.81,-34.4833,-54.3333,90,62,1.24,UY,1655105034
473,nauta,20.93,-4.5061,-73.5757,83,100,0.96,PE,1655105036
474,kempsey,13.3,-31.0833,152.8333,79,0,0.97,AU,1655105037
475,collie,15.75,-33.3667,116.15,68,32,5.03,AU,1655105040
476,walvis bay,14.53,-22.9575,14.5053,94,100,1.54,NA,1655105041
477,bima,28.72,-8.4667,118.7167,73,100,1.61,ID,1655105041
478,waingapu,28.64,-9.6567,120.2641,62,27,6.51,ID,1655105043
479,camana,15.52,-16.6228,-72.7111,86,54,2.62,PE,1655105044
480,kaeo,12.96,-35.1,173.7833,78,85,7.31,NZ,1655105046
481,soe,24.9,-9.8607,124.284,52,17,3.34,ID,1655105046
482,porto walter,15.88,-8.2686,-72.7439,86,50,1.19,BR,1655105047
483,grajau,20.88,-5.8194,-46.1386,97,7,0.57,BR,1655105048
484,manggar,28.99,-2.8833,108.2667,69,33,3.72,ID,1655105049
485,port keats,30.86,-14.25,129.55,22,100,1.95,AU,1655105050
486,senanga,16.42,-16.1167,23.2667,49,0,2.9,ZM,1655105051
487,kualakapuas,29.16,-3.0091,114.3876,79,92,0.87,ID,1655105052
488,samfya,17.32,-11.3649,29.5565,53,0,3.2,ZM,1655105053
489,talara,17.83,-4.5772,-81.2719,81,43,6.07,PE,1655105054
490,port macquarie,13.27,-31.4333,152.9167,77,11,2.39,AU,1655105056
491,acari,16.95,-15.4311,-74.6158,73,56,1.52,PE,1655105056
492,vanimo,28.77,-2.6741,141.3028,70,0,4.7,PG,1655105059
493,kuito,14.66,-12.3833,16.9333,47,6,1.36,AO,1655105060
494,poum,24.61,-20.2333,164.0167,82,100,7.78,NC,1655105061
495,san rafael,9.04,-34.6177,-68.3301,45,100,3.45,AR,1655104838
496,pauini,19.87,-7.7136,-66.9764,75,100,1.9,BR,1655105064
497,nueva loja,17.43,0.0847,-76.8828,97,100,0.61,EC,1655105065
498,denpasar,29.81,-8.65,115.2167,79,20,6.17,ID,1655105065
499,joinville,7.57,-26.3044,-48.8456,79,0,1.25,BR,1655105067
